t,ib,Ts1,Ts2,Ts3,Ts4,Ts5,Ts6,Ts7,Tc1,Tc2,Tc3,Tc4,Tc5,Tc6,Tc7
70.7,7.24269434669057,35.5572714740798,35.5572714740798,35.5572714740798,35.5572714740798,35.5572714740798,35.5572714740798,35.5572714740798,35.8205038766041,35.8206037553291,35.8204499959349,35.8204224786941,35.820570501628,35.8206746683822,35.8206364650954
70.8,7.24269434669057,35.5574500320287,35.5574500320287,35.5574500320287,35.5574500320287,35.5574500320287,35.5574500320287,35.5574500320287,35.82048210025,35.8205823593198,35.8204304245824,35.820401556165,35.8205484344773,35.8206532926245,35.8206146901028
70.9,7.24269434669057,35.5576236532368,35.5576236532368,35.5576236532368,35.5576236532368,35.5576236532368,35.5576236532368,35.5576236532368,35.8204640754344,35.8205647147138,35.8204146035951,35.8203843847489,35.820530118861,35.8206356681436,35.8205966666492
71,7.24269434669057,35.5577925294436,35.5577925294436,35.5577925294436,35.5577925294436,35.5577925294436,35.5577925294436,35.5577925294436,35.8204497946536,35.8205508140073,35.8204025254697,35.8203709569422,35.8205155472752,35.8206217874356,35.8205823872307
71.1,7.24269434669057,35.5579568473662,35.5579568473662,35.5579568473662,35.5579568473662,35.5579568473662,35.5579568473662,35.5579568473662,35.8204392505662,35.8205406498591,35.8203941828651,35.8203612654036,35.8205047123788,35.8206116431594,35.820571844506
71.2,7.24269434669057,35.5581167888301,35.5581167888301,35.5581167888301,35.5581167888301,35.5581167888301,35.5581167888301,35.5581167888301,35.8204324359894,35.8205342150863,35.8203895685988,35.8203553029504,35.8204976069886,35.820605228132,35.8205650312923
71.3,7.24269434669057,35.5582725308967,35.5582725308967,35.5582725308967,35.5582725308967,35.5582725308967,35.5582725308967,35.5582725308967,35.8204293438942,35.8205315026601,35.8203886756425,35.8203530625537,35.820494224076,35.8206025353249,35.8205619405607
71.4,7.24269434669057,35.5584242459874,35.5584242459874,35.5584242459874,35.5584242459874,35.5584242459874,35.5584242459874,35.5584242459874,35.8204299674022,35.8205325057018,35.8203914971179,35.8203545373352,35.8204945567624,35.8206035578594,35.8205625654327
71.5,7.24269434669057,35.5585721020049,35.5585721020049,35.5585721020049,35.5585721020049,35.5585721020049,35.5585721020049,35.5585721020049,35.8204342997811,35.8205372174794,35.8203980262931,35.8203597205628,35.8204985983155,35.8206082890033,35.8205668991759
71.6,7.24269434669057,35.5587162624507,35.5587162624507,35.5587162624507,35.5587162624507,35.5587162624507,35.5587162624507,35.5587162624507,35.820442334441,35.8205456314029,35.8204082565788,35.8203686056466,35.8205063421455,35.820616722167,35.8205749352006
71.7,7.24269434669057,35.5588568865403,35.5588568865403,35.5588568865403,35.5588568865403,35.5588568865403,35.5588568865403,35.5588568865403,35.8204540649308,35.8205577410214,35.8204221815241,35.8203811861357,35.8205177818012,35.8206288508993,35.8205866670557
71.8,7.24269434669057,35.5589941293145,35.5589941293145,35.5589941293145,35.5589941293145,35.5589941293145,35.5589941293145,35.5589941293145,35.8204694849347,35.8205735400189,35.8204397948138,35.8203974557143,35.8205329109669,35.8206446688846,35.8206020884253
71.9,7.24269434669057,35.5591281417483,35.5591281417483,35.5591281417483,35.5591281417483,35.5591281417483,35.5591281417483,35.5591281417483,35.8204885882685,35.8205930222113,35.8204610902638,35.8204174081984,35.8205517234583,35.8206641699385,35.8206211931251
72,7.24269434669057,35.5592590708576,35.5592590708576,35.5592590708576,35.5592590708576,35.5592590708576,35.5592590708576,35.5592590708576,35.8205113688761,35.8206161815426,35.8204860618186,35.8204410375319,35.8205742132194,35.8206873480053,35.8206439750992
72.1,7.24269434669057,35.5593870598013,35.5593870598013,35.5593870598013,35.5593870598013,35.5593870598013,35.5593870598013,35.5593870598013,35.8205378208264,35.8206430120817,35.8205147035474,35.820468337784,35.820600374319,35.8207141971537,35.8206704284164
72.2,7.24269434669057,35.5595122479829,35.5595122479829,35.5595122479829,35.5595122479829,35.5595122479829,35.5595122479829,35.5595122479829,35.8205679383098,35.820673508019,35.8205470096411,35.8204993031452,35.8206302009478,35.8207447115745,35.8207005472673
72.3,7.24269434669057,35.559634771148,35.559634771148,35.559634771148,35.559634771148,35.559634771148,35.559634771148,35.559634771148,35.8206017156355,35.8207076636637,35.8205829744091,35.8205339279245,35.8206636874145,35.8207788855766,35.8207343259607
72.4,7.24269434669057,35.5597547614796,35.5597547614796,35.5597547614796,35.5597547614796,35.5597547614796,35.5597547614796,35.5597547614796,35.8206391472277,35.8207454734402,35.8206225922762,35.8205722065466,35.8207008281438,35.8208167135846,35.8207717589213
72.5,7.24269434669057,35.559872347691,35.559872347691,35.559872347691,35.559872347691,35.559872347691,35.559872347691,35.559872347691,35.8206802276234,35.8207869318852,35.8206658577796,35.8206141335483,35.8207416176723,35.8208581901353,35.8208128406856
72.6,7.24269434669057,35.5599876551167,35.5599876551167,35.5599876551167,35.5599876551167,35.5599876551167,35.5599876551167,35.5599876551167,35.8207249514687,35.8208320336451,35.8207127655659,35.820659703576,35.8207860506464,35.820903309875,35.8208575659001
72.7,7.24269434669057,35.5601008057999,35.5601008057999,35.5601008057999,35.5601008057999,35.5601008057999,35.5601008057999,35.5601008057999,35.8207733135165,35.8208807734728,35.8207633103885,35.8207089113828,35.8208341218189,35.8209520675567,35.8209059293176
72.8,7.24269434669057,35.5602119185789,35.5602119185789,35.5602119185789,35.5602119185789,35.5602119185789,35.5602119185789,35.5602119185789,35.8208253086237,35.8209331462251,35.8208174871044,35.8207617518254,35.8208858260467,35.8210044580373,35.8209579257949
72.9,7.24269434669057,35.5603211091701,35.5603211091701,35.5603211091701,35.5603211091701,35.5603211091701,35.5603211091701,35.5603211091701,35.8208809317482,35.82098914686,35.8208752906721,35.820818219862,35.8209411582877,35.8210604762748,35.8210135502899
73,7.24269434669057,35.56042849025,35.56042849025,35.56042849025,35.56042849025,35.56042849025,35.56042849025,35.56042849025,35.8209401779464,35.821048770434,35.8209367161483,35.8208783105492,35.8210001135983,35.8211201173258,35.8210727978591
73.1,7.24269434669057,35.5605341715339,35.5605341715339,35.5605341715339,35.5605341715339,35.5605341715339,35.5605341715339,35.5605341715339,35.8210030423708,35.8211120120995,35.821001758686,35.8209420190394,35.821062687131,35.8211833763426,35.821135663655
73.2,7.24269434669057,35.5606382598536,35.5606382598536,35.5606382598536,35.5606382598536,35.5606382598536,35.5606382598536,35.5606382598536,35.8210695202674,35.8211788671025,35.8210704135314,35.8210093405788,35.8211288741318,35.8212502485714,35.8212021429234
73.3,7.24269434669057,35.5607408592324,35.5607408592324,35.5607408592324,35.5607408592324,35.5607408592324,35.5607408592324,35.5607408592324,35.821139606973,35.8212493307801,35.8211426760219,35.8210802705044,35.8211986699376,35.8213207293493,35.8212722310015
73.4,7.24269434669057,35.5608420709581,35.5608420709581,35.5608420709581,35.5608420709581,35.5608420709581,35.5608420709581,35.5608420709581,35.8212132979135,35.8213233985579,35.8212185415836,35.821154804242,35.8212720699741,35.8213948141018,35.8213459233148
73.5,7.24269434669057,35.5609419936549,35.5609419936549,35.5609419936549,35.5609419936549,35.5609419936549,35.5609419936549,35.5609419936549,35.8212905886008,35.8214010659479,35.8212980057289,35.8212329373038,35.8213490697534,35.8214724983413,35.8214232153754
73.6,7.24269434669057,35.5610407233523,35.5610407233523,35.5610407233523,35.5610407233523,35.5610407233523,35.5610407233523,35.5610407233523,35.8213714746311,35.8214823285466,35.8213810640544,35.8213146652861,35.8214296648718,35.8215537776639,35.8215041027796
73.7,7.24269434669057,35.5611383535529,35.5611383535529,35.5611383535529,35.5611383535529,35.5611383535529,35.5611383535529,35.5611383535529,35.8214559516827,35.821567182032,35.8214677122387,35.8213999838672,35.8215138510072,35.8216386477479,35.8215885812055
73.8,7.24269434669057,35.5612349752987,35.5612349752987,35.5612349752987,35.5612349752987,35.5612349752987,35.5612349752987,35.5612349752987,35.8215440155135,35.8216556221621,35.8215579460401,35.8214888888051,35.8216016239179,35.8217271043514,35.821676646411
73.9,7.24269434669057,35.5613306772347,35.5613306772347,35.5613306772347,35.5613306772347,35.5613306772347,35.5613306772347,35.5613306772347,35.8216356619592,35.8217476447728,35.8216517612949,35.8215813759358,35.8216929794394,35.8218191433102,35.8217682942321
74,7.24269434669057,35.5614255456717,35.5614255456717,35.5614255456717,35.5614255456717,35.5614255456717,35.5614255456717,35.5614255456717,35.8217308869315,35.8218432457756,35.8217491539148,35.8216774411709,35.8217879134834,35.8219147605358,35.82186352058
74.1,7.24269434669057,35.5615196646472,35.5615196646472,35.5615196646472,35.5615196646472,35.5615196646472,35.5615196646472,35.5615196646472,35.8218296864154,35.8219424211557,35.8218501198855,35.8217770804957,35.8218864220351,35.8220139520136,35.8219623214402
74.2,7.24269434669057,35.5616131159844,35.5616131159844,35.5616131159844,35.5616131159844,35.5616131159844,35.5616131159844,35.5616131159844,35.8219320564683,35.8220451669704,35.8219546552646,35.8218802899675,35.8219885011517,35.8221167138009,35.8220646928698
74.3,7.24269434669057,35.5617059793505,35.5617059793505,35.5617059793505,35.5617059793505,35.5617059793505,35.5617059793505,35.5617059793505,35.8220379932171,35.8221514793467,35.8220627561796,35.8219870657136,35.8220941469602,35.8222230420247,35.8221706309959
74.4,7.24269434669057,35.5617983323123,35.5617983323123,35.5617983323123,35.5617983323123,35.5617983323123,35.5617983323123,35.5617983323123,35.8221474928573,35.8222613544801,35.8221744188261,35.8220974039292,35.822203355656,35.8223329328805,35.8222801320137
74.5,7.24269434669057,35.5618902503913,35.5618902503913,35.5618902503913,35.5618902503913,35.5618902503913,35.5618902503913,35.5618902503913,35.8222605516505,35.8223747886323,35.8222896394663,35.8222113008763,35.8223161235008,35.8224463826302,35.8223931921851
74.6,7.24269434669057,35.561981807117,35.561981807117,35.561981807117,35.561981807117,35.561981807117,35.561981807117,35.561981807117,35.8223771659231,35.8224917781296,35.822408414427,35.8223287528814,35.822432446821,35.8225633876,35.8225098078365
74.7,7.24269434669057,35.562073074079,35.562073074079,35.562073074079,35.562073074079,35.562073074079,35.562073074079,35.562073074079,35.8224973320646,35.8226123193617,35.822530740098,35.8224497563341,35.8225523220061,35.8226839441797,35.8226299753572
74.8,7.24269434669057,35.5621641209772,35.5621641209772,35.5621641209772,35.5621641209772,35.5621641209772,35.5621641209772,35.5621641209772,35.8226210465258,35.8227364087792,35.8226566129304,35.8225743076852,35.8226757455069,35.8228080488199,35.8227536911981
74.9,7.24269434669057,35.5622550156714,35.5622550156714,35.5622550156714,35.5622550156714,35.5622550156714,35.5622550156714,35.5622550156714,35.8227483058173,35.8228640428929,35.8227860294353,35.8227024034454,35.822802713834,35.8229356980315,35.8228809518697
75,7.24269434669057,35.5623458242291,35.5623458242291,35.5623458242291,35.5623458242291,35.5623458242291,35.5623458242291,35.5623458242291,35.8228791065078,35.8229952182715,35.8229189861819,35.8228340401837,35.8229332235562,35.8230668883833,35.823011753941
75.1,7.24269434669057,35.5624366109725,35.5624366109725,35.5624366109725,35.5624366109725,35.5624366109725,35.5624366109725,35.5624366109725,35.823013445223,35.8231299315407,35.8230554797961,35.8229692145258,35.823067271299,35.8232016165009,35.8231460940375
75.2,7.24269434669057,35.5625274385237,35.5625274385237,35.5625274385237,35.5625274385237,35.5625274385237,35.5625274385237,35.5625274385237,35.8231513186437,35.8232681793814,35.8231955069591,35.8231079231526,35.8232048537433,35.8233398790652,35.8232839688399
75.3,7.24269434669057,35.5626183678493,35.5626183678493,35.5626183678493,35.5626183678493,35.5626183678493,35.5626183678493,35.5626183678493,35.8232927235045,35.8234099585281,35.8233390644059,35.8232501627988,35.8233459676238,35.8234816728109,35.823425375083
75.4,7.24269434669057,35.5627094583034,35.5627094583034,35.5627094583034,35.5627094583034,35.5627094583034,35.5627094583034,35.5627094583034,35.8234376565925,35.823555265768,35.8234861489241,35.8233959302516,35.8234906097275,35.8236269945253,35.8235703095538
75.5,7.24269434669057,35.5628007676696,35.5628007676696,35.5628007676696,35.5628007676696,35.5628007676696,35.5628007676696,35.5628007676696,35.8235861147459,35.8237040979393,35.8236367573521,35.8235452223494,35.8236387768926,35.8237758410464,35.8237187690904
75.6,7.24269434669057,35.5628923522023,35.5628923522023,35.5628923522023,35.5628923522023,35.5628923522023,35.5628923522023,35.5628923522023,35.8237380948526,35.8238564519299,35.8237908865783,35.82369803598,35.8237904660071,35.8239282092624,35.8238707505809
75.7,7.24269434669057,35.5629842666661,35.5629842666661,35.5629842666661,35.5629842666661,35.5629842666661,35.5629842666661,35.5629842666661,35.8238935938489,35.8240123246762,35.8239485335394,35.8238543680801,35.8239456740072,35.8240840961096,35.8240262509615
