t,Q1,Q2,Q3,Q4,Q5,Q6,Q7
16.8,1.50124505714314,1.77056225822024,2.05118989931588,1.61429057398354,1.50146522511052,1.89773251958178,1.72623209925867
16.9,1.50697931698989,1.7768758957058,2.06016994804537,1.62128754384405,1.50672301290944,1.90403902538203,1.73196842728612
17,1.51271290884852,1.78318865439136,2.06914753132369,1.62828318508735,1.51198012773877,1.91034445988674,1.73770408941138
17.1,1.51844583279342,1.78950053439912,2.07812264982825,1.63527749796072,1.51723656968202,1.91664882328636,1.74343908571346
17.2,1.5241780888989,1.79581153585114,2.08709530423625,1.64227048271137,1.52249233882268,1.92295211577133,1.74917341627135
17.3,1.52990967723928,1.80212165886944,2.09606549522476,1.64926213958646,1.52774743524412,1.92925433753205,1.75490708116407
17.4,1.53564059788883,1.80843090357592,2.10503322347064,1.65625246883307,1.5330018590297,1.93555548875896,1.76064008047062
17.5,1.54137085092179,1.81473927009243,2.11399848965062,1.66324147069822,1.53825561026269,1.94185556964244,1.76637241427001
17.6,1.5471004364124,1.82104675854072,2.12296129444123,1.67022914542888,1.54350868902633,1.9481545803729,1.77210408264125
17.7,1.55282935443484,1.82735336904246,2.13192163851884,1.67721549327193,1.54876109540379,1.95445252114072,1.77783508566334
17.8,1.5585576050633,1.83365910171925,2.14087952255964,1.68420051447421,1.5540128294782,1.96074939213627,1.7835654234153
17.9,1.56428518837189,1.8399639566926,2.14983494723967,1.6911842092825,1.55926389133261,1.96704519354992,1.78929509597613
18,1.57001210443476,1.84626793408397,2.15878791323476,1.69816657794351,1.56451428105005,1.97333992557201,1.79502410342483
18.1,1.57573835332598,1.85257103401473,2.16773842122062,1.70514762070388,1.56976399871349,1.97963358839289,1.80075244584043
18.2,1.58146393511964,1.85887325660619,2.17668647187276,1.71212733781021,1.57501304440584,1.98592618220288,1.80648012330192
18.3,1.58718884988978,1.86517460197955,2.1856320658665,1.71910572950903,1.58026141820997,1.9922177071923,1.81220713588832
